ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,year,days_since_launch
2014-10-18,24978,17.851717511410047,64.1,72.0,60.1,8.9,0.0,10,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2014,474
2014-10-19,18840,14.547722929936304,54.5,70.0,48.0,14.8,0.0,10,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2014,475
2014-10-20,27914,17.183799646533398,49.8,61.0,44.1,8.4,0.0,10,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2014,476
2014-10-21,31330,13.243528034897333,60.0,68.0,44.1,5.6,0.0,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2014,477
2014-10-22,9169,11.838021230959392,57.0,68.0,52.0,11.5,0.35,10,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2014,478
2014-10-23,13371,12.233315882631564,52.2,59.0,51.1,15.6,1.0,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2014,479
2014-10-24,29837,13.538779591335144,54.7,62.1,51.1,11.2,0.23,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,480
2014-10-25,24952,16.5570815966656,58.7,68.0,51.1,8.3,0.0,10,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2014,481
2014-10-26,20768,15.548127728556752,59.6,68.0,52.0,13.3,0.0,10,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2014,482
2014-10-27,28806,14.050002892915831,57.0,64.0,51.1,11.0,0.0,10,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2014,483
2014-10-28,32956,12.994410729457458,60.4,72.0,51.1,6.1,0.0,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2014,484
2014-10-29,29999,12.749371645721522,64.2,72.0,53.1,7.1,0.0,10,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2014,485
2014-10-30,31133,13.208668722363193,54.0,72.0,50.0,8.4,0.0,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2014,486
2014-10-31,27785,18.07044448443405,49.9,57.9,45.0,9.3,0.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,487
2014-11-01,6002,11.192083194490722,48.1,55.0,45.0,15.1,0.05,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2014,488
2014-11-02,14100,16.124030732860522,44.6,48.0,42.1,19.4,0.17,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2014,489
2014-11-03,26757,13.74644703566668,48.1,62.1,41.0,13.6,0.0,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2014,490
2014-11-04,31174,13.306952909475848,60.2,69.1,41.0,8.5,0.0,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2014,491
2014-11-05,30539,14.52771810908456,61.4,69.1,55.0,9.0,0.0,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2014,492
2014-11-06,12283,12.065164590626612,52.7,64.0,48.0,5.3,0.13,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2014,493
2014-11-07,25355,12.322618812857424,49.6,59.0,45.0,12.9,0.21,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,494
2014-11-08,17443,14.520727512469186,42.4,52.0,37.9,11.0,0.0,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2014,495
2014-11-09,18207,15.17010948170118,49.9,57.0,37.9,6.2,0.0,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2014,496
2014-11-10,27655,12.945201591032363,51.8,61.0,42.1,3.4,0.0,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2014,497
2014-11-11,29358,12.823087403774094,54.9,64.0,42.1,5.0,0.0,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2014,498
2014-11-12,27807,12.878346579398473,58.7,66.0,46.9,5.6,0.0,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2014,499
2014-11-13,20652,14.003687294208792,45.7,66.0,39.9,5.3,0.0,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2014,500
2014-11-14,21082,12.606940359864655,39.3,48.0,36.0,12.4,0.2,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,501
2014-11-15,14057,12.988551374167082,37.8,43.0,34.0,9.7,0.03,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2014,502
2014-11-16,13272,13.0463821076954,39.4,44.1,34.0,5.4,0.0,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2014,503
2014-11-17,8116,12.37136520453425,43.6,53.1,35.1,5.8,0.51,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2014,504
2014-11-18,16691,11.099698440277196,37.1,53.1,28.0,16.2,1.0,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2014,505
2014-11-19,16694,13.006334611237568,26.7,46.0,21.9,12.9,0.0,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2014,506
2014-11-20,20611,12.01312325133828,38.1,46.0,21.9,11.2,0.0,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2014,507
2014-11-21,17806,10.811233104945895,33.1,46.0,28.0,15.8,0.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,508
2014-11-22,12682,13.606544709036427,34.3,43.0,28.0,8.8,0.0,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2014,509
2014-11-23,15669,14.317903716467756,46.9,55.0,28.9,7.9,0.0,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2014,510
2014-11-24,23031,12.72771409549448,57.5,64.0,44.1,10.6,0.61,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2014,511
2014-11-25,25580,14.144878160020848,60.1,66.9,48.9,9.7,0.0,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2014,512
2014-11-26,3675,12.75508390022676,44.0,53.1,33.8,9.8,0.0,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2014,513
2014-11-27,3945,11.85624419095902,36.5,51.1,34.0,11.3,1.07,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2014,514
2014-11-28,8378,11.867243574440996,34.4,37.9,30.9,13.1,0.01,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,515
2014-11-29,8183,11.973750458267144,31.4,37.0,28.9,5.9,0.0,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2014,516
2014-11-30,12384,14.758551356589146,46.5,53.1,28.9,7.7,0.0,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2014,517
2014-12-01,18519,12.885524776355815,55.4,64.0,44.1,7.6,0.0,12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2014,518
2014-12-02,15367,11.433989501312336,39.7,46.0,35.1,12.3,0.05,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2014,519
2014-12-03,13472,14.234154790182108,43.5,46.9,35.1,8.3,0.12,12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2014,520
2014-12-04,21335,11.880248418092338,42.0,46.9,37.9,11.3,0.09,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2014,521
2014-12-05,15818,12.185782020482996,38.4,46.0,34.0,9.3,0.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,522
2014-12-06,4047,13.02293468412816,44.9,48.9,34.0,4.1,0.7,12,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2014,523
2014-12-07,10510,11.942905169679673,39.4,48.9,34.0,15.3,1.14,12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2014,524
2014-12-08,15557,11.212750958839536,29.8,34.0,24.8,13.7,0.03,12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2014,525
2014-12-09,6713,11.39864690401708,38.7,45.0,25.0,18.1,0.45,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2014,526
2014-12-10,10399,11.292754110972204,38.6,45.0,32.0,14.8,2.26,12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2014,527
